name,lon1,lat1,lon2,lat2,dip,res,other3,other6,rake,rakeSig,rakeTog,other7,other8,other9,locking_depth,locking_depth_sig,locking_depth_flag,dip_sig,dip_flag,ss_rate,ss_rate_sig,ss_rate_flag,ds_rate,ds_rate_sig,ds_rate_flag,ts_rate,ts_rate_sig,ts_rate_flag,burial_depth,burial_depth_sig,burial_depth_flag,resolution_override,resolution_other,patch_file_name,patch_flag,patch_slip_file,patch_slip_flag,ss_rate_bound_flag,ss_rate_bound_min,ss_rate_bound_max,ds_rate_bound_flag,ds_rate_bound_min,ds_rate_bound_max,ts_rate_bound_flag,ts_rate_bound_min,ts_rate_bound_max,x1,y1,z1,x2,y2,z2,length,azimuth,mid_lon_plate_carree,mid_lat_plate_carree,mid_lon,mid_lat,mid_x,mid_y,mid_z,centroid_x,centroid_y,centroid_z,centroid_lon,centroid_lat,west_labels,east_labels,model_strike_slip_rate,model_dip_slip_rate,model_tensile_slip_rate,model_strike_slip_rate_uncertainty,model_dip_slip_rate_uncertainty,model_tensile_slip_rate_uncertainty
pac_sub_1bbba               ,144.2880,40.0360,144.4660,40.4880,160.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,1,1,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3958451.7538,2845693.4648,4095978.5008,-3940854.9914,2814514.4160,4134310.3415,52424.2424,16.7306,144.3770,40.2620,144.3767,40.2620,-3949686.6643,2830127.6741,4115179.7122,-3949686.6643,2830127.6741,0.0000,144.3767,40.2620,8,3,9.4673,90.3526,0.0000,0.0000,0.0000,0.0000
pac_sub_1bbbb               ,144.4660,40.4880,144.6500,40.9940,160.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,1,1,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3940854.9914,2814514.4160,4134310.3415,-3919939.4871,2780610.7460,4176916.2977,58300.3199,15.4005,144.5580,40.7410,144.5577,40.7410,-3930438.1950,2797591.5929,4155657.3892,-3930438.1950,2797591.5929,0.0000,144.5577,40.7410,8,3,11.6228,91.2705,0.0000,0.0000,0.0000,0.0000
pac_sub_2aaaaaa             ,144.6500,40.9940,144.8780,41.2020,160.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,1,1,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3919939.4871,2780610.7460,4176916.2977,-3918544.9915,2756247.9616,4194335.9170,30008.0094,39.5909,144.7640,41.0980,144.7638,41.0981,-3919253.0656,2768436.9306,4185637.8046,-3919253.0656,2768436.9306,0.0000,144.7638,41.0981,7,3,-21.5578,88.5369,0.0000,0.0000,0.0000,0.0000
pac_sub_2aaaaab             ,144.8780,41.2020,145.1870,41.3810,160.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,1,1,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3918544.9915,2756247.9616,4194335.9170,-3922574.9996,2727580.7738,4209282.5941,32636.2166,52.3716,145.0325,41.2915,145.0323,41.2916,-3920572.7985,2741923.2398,4201823.0972,-3920572.7985,2741923.2398,0.0000,145.0323,41.2916,7,3,-39.1885,81.3539,0.0000,0.0000,0.0000,0.0000
pac_sub_2aaaab              ,145.1870,41.3810,145.8320,41.6490,160.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,1,1,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3922574.9996,2727580.7738,4209282.5941,-3936697.5746,2672163.9958,4231584.0116,61522.0015,60.8519,145.5095,41.5150,145.5088,41.5155,-3929681.8559,2699903.4393,4220482.6017,-3929681.8559,2699903.4393,0.0000,145.5088,41.5155,7,3,-49.6457,74.5370,0.0000,0.0000,0.0000,0.0000
pac_sub_2aaab               ,145.8320,41.6490,146.7380,42.1010,160.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,1,1,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3936697.5746,2672163.9958,4231584.0116,-3950420.7469,2591192.5164,4268986.8501,90425.4545,55.9742,146.2850,41.8750,146.2834,41.8759,-3943657.9700,2631743.6018,4250392.7926,-3943657.9700,2631743.6018,0.0000,146.2834,41.8759,7,3,-42.8477,79.0517,0.0000,0.0000,0.0000,0.0000
pac_sub_2aabaa              ,146.7380,42.1010,147.3310,42.4010,160.0000,100,0,0,0,0,0,0,0,0,50.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3950420.7469,2591192.5164,4268986.8501,-3958156.3041,2538068.0202,4293665.2011,59205.1422,55.5481,147.0345,42.2510,147.0338,42.2514,-3954330.9910,2564657.5558,4281372.3847,-3954398.9611,2564667.4530,25.0000,147.0333,42.2519,7,3,-41.6394,79.6505,0.0000,0.0000,0.0000,0.0000
pac_sub_2aabab              ,147.3310,42.4010,147.7060,42.6950,160.0000,100,0,0,0,0,0,0,0,0,50.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3958156.3041,2538068.0202,4293665.2011,-3956006.7835,2500303.8791,4317735.7843,44891.9199,43.1966,147.5185,42.5480,147.5181,42.5482,-3957105.9828,2519201.3520,4305727.3776,-3957174.5587,2519197.4487,25.0000,147.5175,42.5486,7,3,-24.2088,87.3381,0.0000,0.0000,0.0000,0.0000
pac_sub_2aabb               ,147.7060,42.6950,149.7640,43.9520,160.0000,100,0,0,0,0,0,0,0,0,50.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3956006.7835,2500303.8791,4317735.7843,-3960438.2294,2308362.6552,4419359.9474,217628.2754,49.3818,148.7350,43.3235,148.7244,43.3282,-3958796.7477,2404678.4989,4369187.6921,-3958865.4163,2404680.0843,25.0000,148.7238,43.3286,7,3,-31.7723,84.2784,0.0000,0.0000,0.0000,0.0000
pac_sub_2aba                ,149.7640,43.9520,152.5900,45.3160,160.0000,100,0,0,0,0,0,0,0,0,50.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3960438.2294,2308362.6552,4419359.9474,-3974889.4225,2061267.2066,4527226.8601,270632.0574,54.9560,151.1770,44.6340,151.1604,44.6428,-3968553.2008,2185299.5726,4474304.7206,-3968621.7705,2185303.5828,25.0000,151.1599,44.6433,7,3,-37.0518,81.2017,0.0000,0.0000,0.0000,0.0000
pac_sub_2abb                ,152.5900,45.3160,153.5150,45.8870,160.0000,100,0,0,0,0,0,0,0,0,50.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3974889.4225,2061267.2066,4527226.8601,-3967066.8102,1976609.9701,4571623.9359,96100.3163,48.3419,153.0525,45.6015,153.0502,45.6024,-3971090.2911,2018994.9457,4549555.2278,-3971158.6866,2018988.6257,25.0000,153.0496,45.6029,7,3,-26.1940,85.3557,0.0000,0.0000,0.0000,0.0000
pac_sub_2baa                ,153.5150,45.8870,155.4500,47.5160,160.0000,100,0,0,0,0,0,0,0,0,40.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3967066.8102,1976609.9701,4571623.9359,-3911705.2944,1786791.0144,4695773.7405,233848.3906,38.5552,154.4825,46.7015,154.4679,46.7056,-3940044.5716,1882011.1493,4634483.1718,-3940097.3233,1881995.7640,20.0000,154.4674,46.7060,7,3,-10.7186,88.5392,0.0000,0.0000,0.0000,0.0000
pac_sub_2baba               ,155.4500,47.5160,157.0830,48.6990,160.0000,100,0,0,0,0,0,0,0,0,45.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3911705.2944,1786791.0144,4695773.7405,-3870895.3874,1636483.8537,4783559.4444,179133.5782,42.1481,156.2665,48.1075,156.2571,48.1104,-3891681.7377,1711802.9145,4740136.6537,-3891741.3961,1711786.7167,22.5000,156.2565,48.1108,7,3,-14.0047,87.2674,0.0000,0.0000,0.0000,0.0000
pac_sub_2babba              ,157.0830,48.6990,158.1140,49.5430,160.0000,100,0,0,0,0,0,0,0,0,40.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3870895.3874,1636483.8537,4783559.4444,-3833907.8210,1540132.9799,4844945.0653,120305.0620,38.3331,157.5985,49.1210,157.5941,49.1222,-3852571.7692,1588377.5811,4814467.6637,-3852623.0687,1588357.8880,20.0000,157.5935,49.1225,7,3,-7.0998,87.6118,0.0000,0.0000,0.0000,0.0000
pac_sub_2babbb              ,158.1140,49.5430,159.1560,50.1520,160.0000,100,0,0,0,0,0,0,0,0,35.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3833907.8210,1540132.9799,4844945.0653,-3812937.5984,1451750.7453,4888586.5141,101016.5894,47.4941,158.6350,49.8475,158.6317,49.8487,-3823541.7737,1495987.7415,4866918.9888,-3823588.5557,1495976.6417,17.5000,158.6313,49.8490,7,3,-18.9784,85.1061,0.0000,0.0000,0.0000,0.0000
pac_sub_2bba                ,159.1560,50.1520,160.5960,51.4770,160.0000,100,0,0,0,0,0,0,0,0,35.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3812937.5984,1451750.7453,4888586.5141,-3740566.4461,1317554.9178,4981622.5432,178950.6231,33.9920,159.8760,50.8145,159.8658,50.8168,-3777120.6592,1384785.9344,4935593.0649,-3777162.9783,1384763.1120,17.5000,159.8652,50.8170,7,3,1.5229,86.8236,0.0000,0.0000,0.0000,0.0000
pac_sub_2bbba               ,160.5960,51.4770,160.9610,52.1680,160.0000,100,0,0,0,0,0,0,0,0,35.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3740566.4461,1317554.9178,4981622.5432,-3691819.7068,1274007.0079,5029087.8753,80897.2470,17.9817,160.7785,51.8225,160.7771,51.8227,-3716267.0532,1295806.4960,5005456.6401,-3716299.0857,1295770.6395,17.5000,160.7764,51.8228,7,3,24.8126,82.0764,0.0000,0.0000,0.0000,0.0000
pac_sub_2bbbbaa             ,160.9610,52.1680,161.5560,52.6480,160.0000,100,0,0,0,0,0,0,0,0,35.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3691819.7068,1274007.0079,5029087.8753,-3664753.6252,1222227.8329,5061629.3279,67024.5498,36.9298,161.2585,52.4080,161.2569,52.4084,-3678336.9893,1248134.2062,5045428.5703,-3678379.5998,1248111.9327,17.5000,161.2563,52.4086,7,3,-0.9801,85.8490,0.0000,0.0000,0.0000,0.0000
pac_sub_2bbbbab             ,161.5560,52.6480,162.4440,52.9770,160.0000,100,0,0,0,0,0,0,0,0,35.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3664753.6252,1222227.8329,5061629.3279,-3655484.0896,1156498.9166,5083728.7288,70181.5193,58.2025,162.0000,52.8125,161.9983,52.8133,-3660173.8116,1189380.9408,5072755.8692,-3660221.4213,1189374.2265,17.5000,161.9979,52.8137,7,3,-29.3542,79.6021,0.0000,0.0000,0.0000,0.0000
pac_sub_2bbbbba             ,162.4440,52.9770,163.2510,54.2770,160.0000,100,0,0,0,0,0,0,0,0,35.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3655484.0896,1156498.9166,5083728.7288,-3560021.7742,1071377.1787,5169404.9338,154221.5429,19.9305,162.8475,53.6270,162.8413,53.6277,-3608013.6755,1114017.5421,5126943.8942,-3608045.6746,1113981.6558,17.5000,162.8406,53.6279,7,3,24.0770,80.9842,0.0000,0.0000,0.0000,0.0000
pac_sub_2bbbbbb             ,163.2510,54.2770,164.0250,55.2350,160.0000,100,0,0,0,0,0,0,0,0,35.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3560021.7742,1071377.1787,5169404.9338,-3490577.9974,999259.0587,5230841.0451,117709.8861,24.7299,163.6380,54.7560,163.6334,54.7566,-3525448.2667,1035361.0104,5200345.5230,-3525482.9011,1035327.6603,17.5000,163.6328,54.7568,7,3,18.5235,81.8647,0.0000,0.0000,0.0000,0.0000
phil_pac_11                 ,146.6460,21.4760,147.6880,19.3930,25.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-4949390.7611,3257823.6418,2331194.4738,-5076119.4079,3210477.6951,2114283.8474,254956.5340,154.5708,147.1670,20.4345,147.1705,20.4353,-5013762.0247,3234802.9022,2223194.0998,-5013762.0247,3234802.9022,0.0000,147.1705,20.4353,14,3,39.8597,8.5824,0.0000,0.0000,0.0000,0.0000
phil_pac_1aaaa              ,142.0630,34.1290,142.1100,33.3710,25.0000,100,0,0,0,0,0,0,0,0,50.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-4157029.0850,3240472.3904,3572506.0302,-4196620.1577,3265803.4839,3502464.6062,84188.4564,177.0219,142.0865,33.7500,142.0866,33.7500,-4176915.6500,3253208.8917,3537563.9953,-4176886.7557,3253254.0518,25.0000,142.0860,33.7500,14,3,22.0783,65.3518,0.0000,0.0000,0.0000,0.0000
phil_pac_1aaab              ,142.1100,33.3710,142.1490,32.6150,25.0000,100,0,0,0,0,0,0,0,0,50.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-4196620.1577,3265803.4839,3502464.6062,-4234966.5278,3291018.6582,3431997.4012,83922.8698,177.5001,142.1295,32.9930,142.1296,32.9930,-4215884.6919,3278482.1553,3467307.6707,-4215855.2359,3278526.9510,25.0000,142.1290,32.9930,14,3,21.6146,63.3995,0.0000,0.0000,0.0000,0.0000
phil_pac_1aab               ,142.1490,32.6150,142.2350,31.1320,25.0000,100,0,0,0,0,0,0,0,0,50.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-4234966.5278,3291018.6582,3431997.4012,-4308697.1679,3337954.4368,3292041.9735,164643.0998,177.1442,142.1920,31.8735,142.1923,31.8736,-4272188.3697,3314763.3704,3362306.0232,-4272159.5793,3314808.5968,25.0000,142.1918,31.8735,14,3,21.9966,60.0460,0.0000,0.0000,0.0000,0.0000
phil_pac_1aba               ,142.2350,31.1320,142.7620,29.1170,25.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-4308697.1679,3337954.4368,3292041.9735,-4428686.9126,3366188.1368,3098364.2652,229071.1780,167.0583,142.4985,30.1245,142.5012,30.1248,-4369397.8296,3352614.4682,3195730.0098,-4369397.8296,3352614.4682,0.0000,142.5012,30.1248,14,3,30.9707,49.7079,0.0000,0.0000,0.0000,0.0000
phil_pac_1abb               ,142.7620,29.1170,143.2880,27.1020,25.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-4428686.9126,3366188.1368,3098364.2652,-4543978.8793,3388458.1388,2900854.8477,229207.3171,166.8432,143.0250,28.1095,143.0275,28.1098,-4487059.4437,3377871.6652,3000105.3353,-4487059.4437,3377871.6652,0.0000,143.0275,28.1098,14,3,31.2993,43.4289,0.0000,0.0000,0.0000,0.0000
phil_pac_1ba                ,143.0460,24.9540,143.2880,27.1020,155.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-4543978.8793,3388458.1388,2900854.8477,-4613329.2525,3470589.4446,2686364.3788,239203.0660,5.7592,143.1670,26.0280,143.1659,26.0281,-4579464.0600,3430129.7495,2794113.5063,-4579464.0600,3430129.7495,0.0000,143.1659,26.0281,14,3,17.7789,46.2247,0.0000,0.0000,0.0000,0.0000
phil_pac_1bb                ,143.0460,24.9540,144.0180,23.8800,25.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-4613329.2525,3470589.4446,2686364.3788,-4711464.3951,3420818.2999,2577684.4016,154497.5205,140.1499,143.5320,24.4170,143.5341,24.4178,-4662739.1278,3445958.2948,2632220.8719,-4662739.1278,3445958.2948,0.0000,143.5341,24.4178,14,3,40.3361,13.9113,0.0000,0.0000,0.0000,0.0000
phil_pac_2                  ,144.0180,23.8800,146.6460,21.4760,25.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-4711464.3951,3420818.2999,2577684.4016,-4949390.7611,3257823.6418,2331194.4738,379194.5459,134.0752,145.3320,22.6780,145.3435,22.6835,-4832564.4307,3340806.3850,2455541.7289,-4832564.4307,3340806.3850,0.0000,145.3435,22.6835,14,3,41.2568,1.4361,0.0000,0.0000,0.0000,0.0000
ps-aus                      ,132.4250,0.4160,132.7000,3.7460,155.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-4308918.3946,4669530.1390,416007.2250,-4295521.1694,4700075.7496,46230.8695,369486.5870,4.7451,132.5625,2.0810,132.5624,2.0810,-4304049.3735,4686795.0765,231219.2949,-4304034.6442,4686788.6163,-7.5000,132.5625,2.0810,14,3,-4.8483,-28.7331,0.0000,0.0000,0.0000,0.0000
rryu-taiwa                  ,122.2050,23.8080,122.9750,23.4340,155.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3179779.2620,4901111.1405,2532284.5210,-3104752.1919,4929308.7834,2570365.7729,88825.5491,117.6412,122.5900,23.6210,122.5905,23.6215,-3142341.6307,4915329.2769,2551387.5905,-3142335.9723,4915314.2213,-7.5000,122.5905,23.6214,14,19,-148.9691,80.9399,0.0000,0.0000,0.0000,0.0000
rryu-taiwb                  ,121.7760,24.2830,122.2050,23.8080,155.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3104752.1919,4929308.7834,2570365.7729,-3056430.8125,4934131.9454,2618572.9120,68351.7091,140.2394,121.9905,24.0455,121.9909,24.0457,-3080635.6729,4931791.5022,2594507.2541,-3080634.0755,4931775.4979,-7.5000,121.9908,24.0456,14,19,-169.6164,29.7418,0.0000,0.0000,0.0000,0.0000
ryukyu-s                    ,124.6860,25.1430,125.6310,23.3840,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3404763.7513,4750291.5764,2527185.2324,-3280243.4003,4739747.1653,2705393.0408,217176.8786,153.5831,125.1585,24.2635,125.1618,24.2643,-3342988.9286,4745711.5808,2616676.9149,-3342988.9286,4745711.5808,0.0000,125.1618,24.2643,19,20,-3.9794,0.0000,0.7418,0.0000,0.0000,0.0000
sagang_1aaa                 ,96.0360,18.5930,96.1250,14.1010,90.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-658921.4853,6140325.9080,1551312.8896,-634611.9510,6001652.4584,2030218.4371,497188.0613,178.8913,96.0805,16.3470,96.0810,16.3472,-647263.0171,6075650.9516,1792168.3968,-647263.0171,6075650.9516,0.0000,96.0810,16.3472,6,4,-28.5057,0.0000,124.7984,0.0000,0.0000,0.0000
sagang_1aab                 ,95.7130,23.6500,96.0360,18.5930,90.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-634611.9510,6001652.4584,2030218.4371,-580615.3756,5803691.3699,2554291.2382,560910.3657,176.5110,95.8745,21.1215,95.8772,21.1220,-608204.7155,5908429.9135,2294535.7793,-608204.7155,5908429.9135,0.0000,95.8772,21.1220,6,4,-33.3910,0.0000,116.9255,0.0000,0.0000,0.0000
sagang_1ab                  ,95.7130,23.6500,97.2250,28.0230,90.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-706921.1968,5576288.9333,2991590.8168,-580615.3756,5803691.3699,2554291.2382,507609.1849,17.0497,96.4690,25.8365,96.4551,25.8388,-644288.4261,5694520.0791,2775190.9762,-644288.4261,5694520.0791,0.0000,96.4551,25.8388,6,4,7.9153,0.0000,113.9735,0.0000,0.0000,0.0000
sakashitaa                  ,137.2280,35.8370,137.6840,35.4490,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3835583.7367,3492071.0979,3692978.2436,-3789225.3301,3505423.0406,3728019.8719,59656.1983,136.0557,137.4560,35.6430,137.4566,35.6432,-3812445.9775,3498785.4043,3710540.0988,-3812445.9775,3498785.4043,0.0000,137.4566,35.6432,18,11,1.8852,0.0000,-2.0231,0.0000,0.0000,0.0000
sakashitaba                 ,137.0390,35.9700,137.2280,35.8370,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3789225.3301,3505423.0406,3728019.8719,-3771298.3116,3511996.3132,3739992.2998,22558.3346,130.8024,137.1335,35.9035,137.1336,35.9035,-3780267.6937,3508715.1708,3734011.9811,-3780267.6937,3508715.1708,0.0000,137.1336,35.9035,18,11,1.8797,0.0000,0.7337,0.0000,0.0000,0.0000
sakashitabb                 ,136.8980,36.2110,137.0390,35.9700,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3771298.3116,3511996.3132,3739992.2998,-3751124.8876,3510486.1946,3761635.3114,29603.4008,154.5572,136.9685,36.0905,136.9686,36.0905,-3761221.6856,3511250.7278,3750824.0721,-3761221.6856,3511250.7278,0.0000,136.9686,36.0905,18,11,2.2989,0.0000,1.4959,0.0000,0.0000,0.0000
sakhalinw                   ,142.3760,54.0960,142.6390,48.7820,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3334838.2868,2546081.4143,4789642.4182,-2957497.4051,2279553.7854,5157634.6420,591498.6204,178.1248,142.5075,51.4390,142.5151,51.4397,-3149514.4191,2415385.8442,4979038.2213,-3149514.4191,2415385.8442,0.0000,142.5151,51.4397,5,7,-0.6777,0.0000,-5.5163,0.0000,0.0000,0.0000
salekina                    ,141.2760,46.9200,142.6390,48.7820,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3393018.6741,2720654.8196,4650786.2874,-3334838.2868,2546081.4143,4789642.4182,230787.0906,25.7268,141.9575,47.8510,141.9453,47.8531,-3364476.1398,2633793.3346,4720994.0094,-3364476.1398,2633793.3346,0.0000,141.9453,47.8531,5,7,-3.9183,0.0000,-6.5409,0.0000,0.0000,0.0000
sekiyaa                     ,139.8520,36.2700,139.8790,36.8500,135.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3896287.2148,3283419.9420,3818697.5379,-3924087.6349,3310011.1284,3766923.6819,64407.6316,2.1427,139.8655,36.5600,139.8654,36.5600,-3910237.2363,3296757.5061,3792859.8924,-3910237.2363,3296757.5061,0.0000,139.8654,36.5600,1,8,3.6002,4.5990,0.0000,0.0000,0.0000,0.0000
