lon1,lat1,dep1,lon2,lat2,dep2,lon3,lat3,dep3,strike_slip_rate,dip_slip_rate
135.563,33.6408,-24.098926,135.515,33.7961,-30.0,135.418,33.6499,-24.492421,-17.656428766346274,4.247211760473545
136.835,34.3434,-22.245549,136.886,34.2317,-20.0,136.961,34.3539,-20.0,-3.439016357455774,25.75972023286208
133.658,33.3095,-20.0,133.809,33.362,-20.0,133.658,33.4396,-22.479116,-17.726122208214246,49.982215426500346
133.49,33.381,-22.586357,133.658,33.3095,-20.0,133.658,33.4396,-22.479116,-16.756214723470652,49.999995958010274
132.62,33.1497,-27.093953,132.724,33.207,-26.846388,132.547,33.25,-30.0,-13.66728816440655,33.64160619857157
132.648,33.3537,-30.0,132.547,33.25,-30.0,132.724,33.207,-26.846388,-15.782980467518907,31.10962465175652
132.705,33.0712,-23.636914,132.884,33.1549,-23.200032,132.724,33.207,-26.846388,-18.157360851010093,44.3687216880381
132.724,33.207,-26.846388,132.62,33.1497,-27.093953,132.705,33.0712,-23.636914,-14.33541352865101,39.77480633276485
136.22,34.0481,-26.634791,136.341,34.1256,-25.992008,136.164,34.1576,-30.0,-19.260705737616185,20.008553188303253
136.341,34.1256,-25.992008,136.22,34.0481,-26.634791,136.337,33.9666,-22.916695,-23.120740616588687,25.45052060819077
131.447,31.3325,-25.720021,131.414,31.1508,-25.186752,131.564,31.2205,-20.0,-15.372662438115356,-15.65490098766357
131.414,31.1508,-25.186752,131.447,31.3325,-25.720021,131.294,31.2676,-30.0,-9.596357146007186,-12.310057626888177
131.394,30.9967,-25.591508,131.553,31.0838,-20.0,131.414,31.1508,-25.186752,-20.244035124345878,-11.99852523650627
133.282,33.7152,-30.0,133.254,33.5558,-27.562845,133.451,33.6454,-27.446745,-6.654834656943536,41.251079213390526
136.249,34.2724,-30.0,136.164,34.1576,-30.0,136.341,34.1256,-25.992008,-16.9040975096747,16.635242436467657
131.602,31.3534,-20.0,131.447,31.3325,-25.720021,131.564,31.2205,-20.0,-13.099188190001914,-18.224043605405196
131.447,31.3325,-25.720021,131.602,31.3534,-20.0,131.551,31.4929,-24.572091,-4.3771969153625045,-17.966624128401836
131.447,31.3325,-25.720021,131.371,31.385,-30.0,131.294,31.2676,-30.0,-4.761781146641752,-12.14449829570712
136.422,34.4947,-30.0,136.502,34.418,-27.876761,136.548,34.5814,-30.0,-2.6668687899762364,26.449213490997913
136.502,34.418,-27.876761,136.422,34.4947,-30.0,136.308,34.398,-30.0,-5.578262446369331,20.079937495339408
136.502,34.418,-27.876761,136.558,34.3023,-25.409201,136.692,34.3799,-24.90503,-9.522525856195294,28.490866901324566
131.394,30.9967,-25.591508,131.549,30.9469,-20.0,131.553,31.0838,-20.0,-23.81717956162997,-12.193507406286662
131.277,30.8622,-30.0,131.394,30.9967,-25.591508,131.273,30.9977,-30.0,-10.532826353474379,-4.458425738098478
133.143,33.6457,-30.0,133.254,33.5558,-27.562845,133.282,33.7152,-30.0,-6.701590353423356,39.481909549224085
136.786,34.1244,-20.0,136.703,34.2225,-22.507984,136.644,34.0556,-20.0,-25.13410374268786,22.723515683028506
136.504,34.1881,-23.956737,136.703,34.2225,-22.507984,136.558,34.3023,-25.409201,-19.873456111074205,25.35554482515892
136.703,34.2225,-22.507984,136.504,34.1881,-23.956737,136.644,34.0556,-20.0,-25.436888574266614,24.48335077604476
136.692,34.3799,-24.90503,136.703,34.2225,-22.507984,136.835,34.3434,-22.245549,-9.471436874994822,28.941535306385717
136.703,34.2225,-22.507984,136.692,34.3799,-24.90503,136.558,34.3023,-25.409201,-13.477116337822704,27.881468259929747
136.786,34.1244,-20.0,136.886,34.2317,-20.0,136.703,34.2225,-22.507984,-18.44641880578893,22.547362799227077
136.886,34.2317,-20.0,136.835,34.3434,-22.245549,136.703,34.2225,-22.507984,-11.284983647186056,25.483809128845845
137.351,34.778,-23.085537,137.314,34.6128,-20.0,137.47,34.6597,-20.0,-3.6279332729760823,-1.047624632982183
134.437,33.9687,-28.008107,134.443,34.0617,-30.0,134.281,34.0479,-30.0,-9.453233292406663,4.319306756552931
134.272,33.9039,-26.506095,134.437,33.9687,-28.008107,134.281,34.0479,-30.0,-10.297461602716005,7.757925475162989
136.993,35.0337,-30.0,136.98,34.9572,-28.148052,137.139,34.9944,-30.0,-24.974348226873285,9.801795123505904
136.529,33.9581,-20.0,136.457,34.0501,-22.648822,136.337,33.9666,-22.916695,-27.767133897205852,29.125782014256874
136.457,34.0501,-22.648822,136.341,34.1256,-25.992008,136.337,33.9666,-22.916695,-26.06742584562912,27.00517539193779
132.505,33.0042,-25.122671,132.705,33.0712,-23.636914,132.62,33.1497,-27.093953,-7.3842592560225775,37.26773143980827
136.692,34.3799,-24.90503,136.674,34.4997,-26.99193,136.502,34.418,-27.876761,-4.4036560861692955,32.45052047128023
136.674,34.4997,-26.99193,136.548,34.5814,-30.0,136.502,34.418,-27.876761,-2.0470712630160017,32.18816684656478
136.504,34.1881,-23.956737,136.398,34.2966,-27.139035,136.341,34.1256,-25.992008,-21.250429427520277,21.937573133959788
138.051,34.9731,-23.929363,138.089,34.8329,-20.0,138.223,34.9135,-20.0,-16.935412165559907,26.991422755595934
138.051,34.9731,-23.929363,137.904,34.8556,-22.599993,138.089,34.8329,-20.0,-21.360100478709192,22.58512431573029
134.606,34.0592,-30.0,134.626,33.9063,-26.830671,134.763,34.0252,-30.0,-10.675899510193892,-0.4749767919229573
135.849,33.5784,-20.0,135.683,33.6805,-25.053838,135.705,33.5361,-20.0,-24.161072750339734,26.23460893324991
135.683,33.6805,-25.053838,135.849,33.5784,-20.0,135.823,33.74,-25.006458,-20.468407793137636,22.76910519450446
137.417,34.8857,-26.586808,137.467,34.9932,-30.0,137.303,34.9813,-30.0,-16.893540075608996,0.11853304519627628
134.913,33.9722,-30.0,134.828,33.8988,-27.657301,135.049,33.8988,-30.0,-8.638625436765057,-6.754497176555223
137.351,34.778,-23.085537,137.47,34.6597,-20.0,137.528,34.7792,-23.095595,-10.635113503900993,-4.291430191509695
136.688,34.6357,-27.919337,136.656,34.8006,-30.0,136.613,34.6785,-30.0,-4.20703361345241,37.02620861713957
136.656,34.8006,-30.0,136.688,34.6357,-27.919337,136.811,34.7163,-26.515271,-5.224301123127981,38.82676996681836
133.274,33.2769,-22.460395,133.213,33.1984,-20.0,133.375,33.2127,-20.0,-19.17973196663926,46.851085560550224
133.375,33.2127,-20.0,133.346,33.3244,-22.479218,133.274,33.2769,-22.460395,-17.81584745571331,47.62522197264618
133.346,33.3244,-22.479218,133.158,33.3781,-25.000992,133.274,33.2769,-22.460395,-15.37544220418035,48.3614800706686
134.443,34.0617,-30.0,134.437,33.9687,-28.008107,134.606,34.0592,-30.0,-10.141844547167459,2.5014151179591444
134.451,33.8326,-24.510977,134.437,33.9687,-28.008107,134.272,33.9039,-26.506095,-14.093078498469342,11.782946729980825
134.828,33.8988,-27.657301,134.913,33.9722,-30.0,134.763,34.0252,-30.0,-8.958622954080214,-4.694498826200364
134.828,33.8988,-27.657301,134.626,33.9063,-26.830671,134.7,33.7683,-23.830612,-16.721617638334358,2.099067323660609
134.626,33.9063,-26.830671,134.828,33.8988,-27.657301,134.763,34.0252,-30.0,-11.962240332187317,-1.452499927445869
137.139,34.9944,-30.0,136.98,34.9572,-28.148052,137.144,34.9364,-27.558458,-22.38551119115996,10.436306808319397
136.993,35.0337,-30.0,136.835,35.0157,-30.0,136.98,34.9572,-28.148052,-26.65266848327451,12.583685418752937
134.626,33.9063,-26.830671,134.606,33.7607,-23.140776,134.7,33.7683,-23.830612,-20.305267133179086,8.079086441845835
134.606,33.7607,-23.140776,134.626,33.9063,-26.830671,134.451,33.8326,-24.510977,-19.553347306505913,10.996772320370965
134.627,33.6658,-20.0,134.7,33.7683,-23.830612,134.606,33.7607,-23.140776,-24.332190840926064,12.632307559002772
136.457,34.0501,-22.648822,136.644,34.0556,-20.0,136.504,34.1881,-23.956737,-28.286491121616155,25.564806830562887
136.644,34.0556,-20.0,136.457,34.0501,-22.648822,136.529,33.9581,-20.0,-29.653843198657395,26.739763884570507
136.341,34.1256,-25.992008,136.457,34.0501,-22.648822,136.504,34.1881,-23.956737,-25.840644856573427,24.80230234163086
132.62,33.1497,-27.093953,132.435,33.1534,-30.0,132.505,33.0042,-25.122671,-2.803811145298769,28.92234653707706
132.339,32.9625,-26.875431,132.408,32.889,-23.577505,132.505,33.0042,-25.122671,11.364648124600334,24.68724711252384
132.408,32.889,-23.577505,132.522,32.841,-20.0,132.505,33.0042,-25.122671,8.524946721131506,31.763560745786314
132.662,32.9099,-20.0,132.505,33.0042,-25.122671,132.522,32.841,-20.0,2.0399833033765047,38.621751864957105
132.505,33.0042,-25.122671,132.662,32.9099,-20.0,132.705,33.0712,-23.636914,-5.035477319030381,40.85364430784479
132.042,32.3711,-20.0,132.146,32.4763,-20.0,131.976,32.4151,-24.522914,-0.3405940797115292,12.441623910865943
131.976,32.4151,-24.522914,131.901,32.5062,-30.0,131.811,32.3946,-30.0,8.003286602543163,-0.7549549747306195
131.444,31.5053,-30.0,131.447,31.3325,-25.720021,131.551,31.4929,-24.572091,0.7113410648524798,-15.906045597682162
131.447,31.3325,-25.720021,131.444,31.5053,-30.0,131.371,31.385,-30.0,-1.1724326166218195,-13.923733531719996
133.518,33.2627,-20.0,133.346,33.3244,-22.479218,133.375,33.2127,-20.0,-18.967047489035775,47.57422407974639
133.346,33.3244,-22.479218,133.518,33.2627,-20.0,133.49,33.381,-22.586357,-17.209972511333206,48.878067362501206
136.674,34.4997,-26.99193,136.688,34.6357,-27.919337,136.548,34.5814,-30.0,-0.19130820259657177,37.33257883197298
136.674,34.4997,-26.99193,136.841,34.5299,-23.954321,136.688,34.6357,-27.919337,1.424099982846399,40.27251007952252
136.308,34.398,-30.0,136.398,34.2966,-27.139035,136.502,34.418,-27.876761,-9.613459243386988,19.347661290660803
136.398,34.2966,-27.139035,136.558,34.3023,-25.409201,136.502,34.418,-27.876761,-12.34295426093216,23.614623400497223
136.558,34.3023,-25.409201,136.398,34.2966,-27.139035,136.504,34.1881,-23.956737,-18.22060199529682,23.310158917409552
136.308,34.398,-30.0,136.249,34.2724,-30.0,136.398,34.2966,-27.139035,-11.482628294502613,15.260734210635643
136.249,34.2724,-30.0,136.341,34.1256,-25.992008,136.398,34.2966,-27.139035,-17.326475735883793,18.04212156438504
137.782,35.0702,-30.0,137.884,34.9882,-26.440966,137.921,35.1406,-30.0,-12.39701778909333,18.396561699338463
137.904,34.8556,-22.599993,138.051,34.9731,-23.929363,137.884,34.9882,-26.440966,-19.676846011624427,20.92231812047207
137.939,34.7749,-20.0,138.089,34.8329,-20.0,137.904,34.8556,-22.599993,-25.63764949712293,17.99451367015866
137.904,34.8556,-22.599993,137.79,34.7151,-20.0,137.939,34.7749,-20.0,-28.326322945066238,9.908071608047846
131.394,30.9967,-25.591508,131.408,30.8894,-24.976357,131.549,30.9469,-20.0,-19.97204108420177,-8.909303433771388
131.394,30.9967,-25.591508,131.277,30.8622,-30.0,131.408,30.8894,-24.976357,-13.149058019566695,-5.170417538592006
131.279,31.133,-30.0,131.394,30.9967,-25.591508,131.414,31.1508,-25.186752,-13.461949775380292,-8.843589557559387
131.394,30.9967,-25.591508,131.279,31.133,-30.0,131.273,30.9977,-30.0,-10.789979328800097,-6.1901670772130934
133.559,33.5225,-24.639095,133.365,33.4599,-24.986669,133.49,33.381,-22.586357,-12.401333912011484,49.64535082035686
133.158,33.3781,-25.000992,133.365,33.4599,-24.986669,133.254,33.5558,-27.562845,-11.078925123313066,47.8494772999903
136.722,34.9243,-30.0,136.656,34.8006,-30.0,136.803,34.8912,-28.460004,-17.167404475530493,28.320078823194443
136.835,35.0157,-30.0,136.722,34.9243,-30.0,136.803,34.8912,-28.460004,-23.12463236467572,21.525774808381698
134.501,33.6759,-20.0,134.627,33.6658,-20.0,134.606,33.7607,-23.140776,-25.916431723121807,18.911829326889098
134.606,33.7607,-23.140776,134.451,33.8326,-24.510977,134.501,33.6759,-20.0,-23.003224104730542,18.32936401197634
131.871,32.142,-20.0,131.787,32.1335,-25.9369,131.837,32.0081,-20.0,19.218262459690077,-3.3103791536556635
131.787,32.1335,-25.9369,131.682,32.15,-30.0,131.65,32.0173,-30.0,19.805558527184665,-8.952572312095601
131.682,32.15,-30.0,131.787,32.1335,-25.9369,131.726,32.2803,-30.0,16.5183526581163,-7.695291136688507
137.528,34.7792,-23.095595,137.417,34.8857,-26.586808,137.351,34.778,-23.085537,-13.351572080380697,-1.9979152316679354
133.2,33.2424,-22.561205,133.213,33.1984,-20.0,133.274,33.2769,-22.460395,-18.59928760749818,47.2326734582836
133.213,33.1984,-20.0,133.2,33.2424,-22.561205,133.068,33.138,-20.0,-20.57977433725196,47.18129707730597
133.068,33.138,-20.0,133.2,33.2424,-22.561205,133.053,33.2546,-24.300541,-20.215851509014968,47.64775883832455
133.2,33.2424,-22.561205,133.274,33.2769,-22.460395,133.158,33.3781,-25.000992,-16.416816496827533,47.960122355296875
138.404,35.1162,-20.0,138.237,35.0502,-22.773163,138.326,34.996,-20.0,-3.7766587339285427,29.319374936526785
138.278,35.2013,-24.789986,138.237,35.0502,-22.773163,138.404,35.1162,-20.0,-0.8975390093472844,29.21719172883109
138.237,35.0502,-22.773163,138.223,34.9135,-20.0,138.326,34.996,-20.0,-8.340846360187864,29.70691870167532
138.051,34.9731,-23.929363,138.223,34.9135,-20.0,138.237,35.0502,-22.773163,-11.256068714752828,29.74539572391567
136.803,34.8912,-28.460004,136.98,34.9572,-28.148052,136.835,35.0157,-30.0,-24.540022283561136,19.148872056192754
136.803,34.8912,-28.460004,136.921,34.8272,-26.246418,136.98,34.9572,-28.148052,-20.008115007509673,24.761096283705015
133.254,33.5558,-27.562845,133.114,33.5097,-27.815129,133.158,33.3781,-25.000992,-11.125357531837373,46.006828280066614
133.114,33.5097,-27.815129,133.254,33.5558,-27.562845,133.143,33.6457,-30.0,-8.718639412975303,42.18858077829822
133.114,33.5097,-27.815129,132.966,33.4144,-27.25414,133.158,33.3781,-25.000992,-13.835275812353458,45.00522783652451
133.873,33.5395,-22.228862,133.978,33.6815,-22.981233,133.812,33.6967,-24.986526,-8.030534837939507,38.93477918106674
133.978,33.6815,-22.981233,133.873,33.5395,-22.228862,134.066,33.5271,-20.0,-11.086738030698488,42.674409566247625
137.303,34.9813,-30.0,137.239,34.8796,-25.973303,137.417,34.8857,-26.586808,-15.996823914836739,2.4081507356806693
137.239,34.8796,-25.973303,137.351,34.778,-23.085537,137.417,34.8857,-26.586808,-12.681895517618289,2.530923173532072
137.144,34.9364,-27.558458,137.239,34.8796,-25.973303,137.303,34.9813,-30.0,-17.700712137463956,5.760539911504491
137.239,34.8796,-25.973303,137.144,34.9364,-27.558458,137.075,34.8455,-25.555301,-15.990523370539295,12.22526449033125
131.543,30.81,-20.0,131.549,30.9469,-20.0,131.408,30.8894,-24.976357,-22.081591177784844,-9.588591793619813
137.578,34.904,-26.524618,137.417,34.8857,-26.586808,137.528,34.7792,-23.095595,-17.156204498289284,-2.4656476123368414
137.631,34.6822,-20.0,137.703,34.8149,-23.155313,137.528,34.7792,-23.095595,-20.95148909000104,-5.265309742471494
137.703,34.8149,-23.155313,137.631,34.6822,-20.0,137.79,34.7151,-20.0,-25.240365613113486,-2.8260547162566354
137.703,34.8149,-23.155313,137.578,34.904,-26.524618,137.528,34.7792,-23.095595,-20.41720109439269,-2.4334024422790534
137.904,34.8556,-22.599993,137.703,34.8149,-23.155313,137.79,34.7151,-20.0,-27.205643257509344,5.143498927966052
134.7,33.7683,-23.830612,134.871,33.7801,-25.359559,134.828,33.8988,-27.657301,-17.06855812303408,-0.47531095185031624
134.13,33.8774,-26.842562,134.13,34.0254,-30.0,134.007,33.9754,-30.0,-5.058066265748156,9.420843530797312
134.272,33.9039,-26.506095,134.13,33.8774,-26.842562,134.225,33.7777,-23.664848,-10.431315423764936,17.603714223047604
134.13,33.8774,-26.842562,133.928,33.8568,-26.70368,134.076,33.7698,-23.887672,-6.068403129111449,19.81131781081596
133.928,33.8568,-26.70368,134.13,33.8774,-26.842562,134.007,33.9754,-30.0,-4.536990469848735,13.848686145566882
134.225,33.7777,-23.664848,134.13,33.8774,-26.842562,134.076,33.7698,-23.887672,-9.365783040791126,21.923813512633377
131.976,32.4151,-24.522914,131.942,32.2638,-20.0,132.042,32.3711,-20.0,2.229579246301003,7.760980481751933
137.157,34.5688,-20.0,137.176,34.7282,-22.840973,136.982,34.6823,-23.476604,4.504351962278912,24.27877064500277
132.852,33.3229,-27.439652,132.717,33.4497,-30.0,132.648,33.3537,-30.0,-18.68298379571653,32.358578599175914
132.724,33.207,-26.846388,132.852,33.3229,-27.439652,132.648,33.3537,-30.0,-18.959471921109024,36.53808573914435
136.982,34.6823,-23.476604,136.921,34.8272,-26.246418,136.811,34.7163,-26.515271,-5.880663679328542,35.899693746658585
137.417,34.8857,-26.586808,137.578,34.904,-26.524618,137.467,34.9932,-30.0,-17.341216778091418,-0.6781368998855477
134.606,34.0592,-30.0,134.437,33.9687,-28.008107,134.626,33.9063,-26.830671,-12.394231566634476,3.25916586710373
134.437,33.9687,-28.008107,134.451,33.8326,-24.510977,134.626,33.9063,-26.830671,-15.822567797395077,8.761734239770945
133.143,33.6457,-30.0,132.999,33.5824,-30.0,133.114,33.5097,-27.815129,-9.485370066234628,38.888822176423815
137.314,34.6128,-20.0,137.176,34.7282,-22.840973,137.157,34.5688,-20.0,5.703944036674288,13.518470069615171
137.176,34.7282,-22.840973,137.314,34.6128,-20.0,137.351,34.778,-23.085537,-1.2227971599840644,7.2641269771326655
138.278,35.2013,-24.789986,138.114,35.1172,-26.345919,138.237,35.0502,-22.773163,-2.2578502006517547,29.839628374874135
131.434,30.6799,-24.128557,131.542,30.536,-20.0,131.542,30.673,-20.0,-15.880511732353273,-7.288217172374743
136.132,33.9092,-24.954217,136.123,33.7262,-20.0,136.261,33.7994,-20.0,-17.521118618314254,32.673414295571504
136.123,33.7262,-20.0,136.132,33.9092,-24.954217,135.988,33.8056,-25.002474,-16.195719372414512,29.182562156178754
137.467,34.9932,-30.0,137.578,34.904,-26.524618,137.627,35.0235,-30.0,-17.5970570891604,1.4333388891699386
134.7,33.7683,-23.830612,134.627,33.6658,-20.0,134.779,33.6135,-20.0,-25.667822773698234,11.355913521623254
134.34,33.6603,-20.0,134.357,33.7656,-22.988898,134.225,33.7777,-23.664848,-17.71432510870607,27.268343340199955
134.357,33.7656,-22.988898,134.272,33.9039,-26.506095,134.225,33.7777,-23.664848,-14.175494470819725,20.316941007665758
131.265,30.592,-30.0,131.434,30.6799,-24.128557,131.28,30.7268,-30.0,-8.156895591933134,-2.655731763032634
131.434,30.6799,-24.128557,131.265,30.592,-30.0,131.542,30.536,-20.0,-11.531372531173243,-4.860349605240074
133.346,33.3244,-22.479218,133.49,33.381,-22.586357,133.365,33.4599,-24.986669,-14.091539099434467,49.54265044873736
133.158,33.3781,-25.000992,133.346,33.3244,-22.479218,133.365,33.4599,-24.986669,-13.40372462963246,48.88938117495756
132.505,33.0042,-25.122671,132.305,33.0737,-30.0,132.339,32.9625,-26.875431,10.361077276886098,19.61580491317389
132.305,33.0737,-30.0,132.505,33.0042,-25.122671,132.435,33.1534,-30.0,5.0099399040338595,20.584905979450937
137.075,34.8455,-25.555301,136.982,34.6823,-23.476604,137.176,34.7282,-22.840973,-4.284519083427513,24.61109349374977
136.982,34.6823,-23.476604,137.075,34.8455,-25.555301,136.921,34.8272,-26.246418,-8.791220393144453,29.08822150338529
133.812,33.6967,-24.986526,133.928,33.8568,-26.70368,133.719,33.8469,-28.045278,-3.9744887596700087,24.932992030872782
134.184,33.6221,-20.0,134.34,33.6603,-20.0,134.225,33.7777,-23.664848,-16.830084447065268,32.42878168596935
134.076,33.7698,-23.887672,134.184,33.6221,-20.0,134.225,33.7777,-23.664848,-12.224642783518204,29.918533483056258
134.357,33.7656,-22.988898,134.34,33.6603,-20.0,134.501,33.6759,-20.0,-22.343739106130485,27.79283139547551
134.357,33.7656,-22.988898,134.451,33.8326,-24.510977,134.272,33.9039,-26.506095,-16.034013790400728,17.568327278720446
134.451,33.8326,-24.510977,134.357,33.7656,-22.988898,134.501,33.6759,-20.0,-21.291188583780357,21.78971213836137
132.028,32.7548,-30.0,132.094,32.5656,-25.542732,132.183,32.7264,-25.338008,13.72822632942166,6.714284119752016
132.094,32.5656,-25.542732,132.028,32.7548,-30.0,131.969,32.6289,-30.0,12.221878325361573,2.9606973536515966
137.884,34.9882,-26.440966,137.77,34.9297,-25.965096,137.904,34.8556,-22.599993,-21.689448030810677,14.734111255966226
137.77,34.9297,-25.965096,137.703,34.8149,-23.155313,137.904,34.8556,-22.599993,-24.55611973178965,8.220728179516232
136.803,34.8912,-28.460004,136.811,34.7163,-26.515271,136.921,34.8272,-26.246418,-12.969507647856052,33.34521281811941
136.811,34.7163,-26.515271,136.803,34.8912,-28.460004,136.656,34.8006,-30.0,-12.018902296083498,34.484211827967414
137.075,34.8455,-25.555301,137.144,34.9364,-27.558458,136.98,34.9572,-28.148052,-19.595447310226014,15.432242651927544
136.921,34.8272,-26.246418,137.075,34.8455,-25.555301,136.98,34.9572,-28.148052,-17.760238320886977,22.407687892842656
132.257,32.5662,-20.0,132.094,32.5656,-25.542732,132.146,32.4763,-20.0,1.6980917519637675,18.83551383591041
135.13,33.5727,-22.154361,134.911,33.5339,-20.0,135.06,33.4789,-20.0,-24.360024100268024,1.116134856965128
137.782,35.0702,-30.0,137.77,34.9297,-25.965096,137.884,34.9882,-26.440966,-17.48222688266194,14.533771594662484
137.782,35.0702,-30.0,137.627,35.0235,-30.0,137.77,34.9297,-25.965096,-17.040054189361467,9.70217453502188
137.703,34.8149,-23.155313,137.77,34.9297,-25.965096,137.578,34.904,-26.524618,-22.086384717263005,2.8206662259405437
137.627,35.0235,-30.0,137.578,34.904,-26.524618,137.77,34.9297,-25.965096,-19.311824349714207,4.497993835618663
136.841,34.5299,-23.954321,136.811,34.7163,-26.515271,136.688,34.6357,-27.919337,0.4784264226538042,41.49342861027073
136.811,34.7163,-26.515271,136.841,34.5299,-23.954321,136.982,34.6823,-23.476604,1.561305412832147,39.62624721846396
135.026,33.7112,-24.729297,134.911,33.5339,-20.0,135.13,33.5727,-22.154361,-21.657957591943156,-2.7511630445145414
136.841,34.5299,-23.954321,136.961,34.3539,-20.0,137.044,34.4725,-20.0,7.756523886773389,31.610595704442876
136.961,34.3539,-20.0,136.841,34.5299,-23.954321,136.835,34.3434,-22.245549,3.100735984069444,32.26162662123316
131.65,32.0173,-30.0,131.837,32.0081,-20.0,131.787,32.1335,-25.9369,22.420915362913917,-7.656802507680471
136.692,34.3799,-24.90503,136.841,34.5299,-23.954321,136.674,34.4997,-26.99193,0.2072535073903059,37.19772914216934
136.841,34.5299,-23.954321,136.692,34.3799,-24.90503,136.835,34.3434,-22.245549,-0.22372406488657237,34.60769012224543
132.999,33.5824,-30.0,132.966,33.4144,-27.25414,133.114,33.5097,-27.815129,-12.772607505765912,40.65063084099353
135.026,33.7112,-24.729297,135.198,33.8453,-30.0,135.049,33.8988,-30.0,-10.557240830462646,-9.051650845106106
135.198,33.8453,-30.0,135.026,33.7112,-24.729297,135.22,33.701,-25.659018,-13.287223900888351,-8.549684130105161
132.257,32.5662,-20.0,132.183,32.7264,-25.338008,132.094,32.5656,-25.542732,8.457934317543433,15.806956641920015
135.026,33.7112,-24.729297,134.779,33.6135,-20.0,134.911,33.5339,-20.0,-23.33946343821404,1.0364090457866393
133.451,33.6454,-27.446745,133.365,33.4599,-24.986669,133.559,33.5225,-24.639095,-9.451147511190726,47.26790088386919
133.365,33.4599,-24.986669,133.451,33.6454,-27.446745,133.254,33.5558,-27.562845,-8.715649006062307,46.226529558544065
135.049,33.8988,-30.0,134.871,33.7801,-25.359559,135.026,33.7112,-24.729297,-13.49914386384257,-7.145662744474711
134.871,33.7801,-25.359559,135.049,33.8988,-30.0,134.828,33.8988,-27.657301,-11.905963798530765,-6.059226654475738
131.28,30.7268,-30.0,131.408,30.8894,-24.976357,131.277,30.8622,-30.0,-9.440393083523468,-2.9238567555272184
131.871,32.142,-20.0,131.726,32.2803,-30.0,131.787,32.1335,-25.9369,16.366413366396216,-5.637313105996565
131.726,32.2803,-30.0,131.871,32.142,-20.0,131.942,32.2638,-20.0,12.865943230669275,-2.505931081474266
131.559,31.7576,-30.0,131.698,31.6146,-20.0,131.746,31.7454,-20.0,23.10910558847501,-13.234613511180523
131.792,31.8766,-20.0,131.65,32.0173,-30.0,131.608,31.8865,-30.0,24.83641666798728,-10.371230995112487
131.65,32.0173,-30.0,131.792,31.8766,-20.0,131.837,32.0081,-20.0,25.6350001033436,-7.694895164148804
131.608,31.8865,-30.0,131.746,31.7454,-20.0,131.792,31.8766,-20.0,27.26553011386183,-10.257689607055315
131.746,31.7454,-20.0,131.608,31.8865,-30.0,131.559,31.7576,-30.0,23.658709381789677,-12.141431291775362
131.942,32.2638,-20.0,131.811,32.3946,-30.0,131.726,32.2803,-30.0,11.006954796877181,-3.643964446459414
131.811,32.3946,-30.0,131.942,32.2638,-20.0,131.976,32.4151,-24.522914,7.230431977023672,0.9167997521653888
134.272,33.9039,-26.506095,134.13,34.0254,-30.0,134.13,33.8774,-26.842562,-7.558412146696518,11.03190702273649
134.13,34.0254,-30.0,134.272,33.9039,-26.506095,134.281,34.0479,-30.0,-7.536587779302887,7.205624533209207
136.982,34.6823,-23.476604,137.044,34.4725,-20.0,137.157,34.5688,-20.0,9.69927387641832,27.903026021492533
136.982,34.6823,-23.476604,136.841,34.5299,-23.954321,137.044,34.4725,-20.0,7.5892279369959095,35.23390537656676
131.505,31.6302,-30.0,131.698,31.6146,-20.0,131.559,31.7576,-30.0,17.793597144064762,-14.205608564500988
131.408,30.8894,-24.976357,131.434,30.6799,-24.128557,131.543,30.81,-20.0,-17.457552578449587,-6.8212242026523295
131.408,30.8894,-24.976357,131.28,30.7268,-30.0,131.434,30.6799,-24.128557,-11.60757448504653,-3.827953580702829
134.871,33.7801,-25.359559,134.779,33.6135,-20.0,135.026,33.7112,-24.729297,-20.280907370001223,-1.5000413727147768
134.779,33.6135,-20.0,134.871,33.7801,-25.359559,134.7,33.7683,-23.830612,-22.201826045637066,3.9476068845217807
132.183,32.7264,-25.338008,132.398,32.7547,-20.0,132.264,32.8619,-25.869312,16.283180849535803,18.265694974345518
132.398,32.7547,-20.0,132.183,32.7264,-25.338008,132.257,32.5662,-20.0,10.3634368109632,22.62738517808841
138.043,35.2324,-30.0,138.278,35.2013,-24.789986,138.162,35.326,-30.0,1.8065156595307625,23.373646617416377
138.278,35.2013,-24.789986,138.043,35.2324,-30.0,138.114,35.1172,-26.345919,-0.6033565856374898,26.967672360286514
133.068,33.138,-20.0,132.884,33.1549,-23.200032,132.932,33.0631,-20.0,-22.40422740362866,48.78794877009558
133.053,33.2546,-24.300541,132.884,33.1549,-23.200032,133.068,33.138,-20.0,-21.574152870290007,48.05790578032661
131.698,31.6146,-20.0,131.551,31.4929,-24.572091,131.649,31.4842,-20.0,9.81907062928823,-17.2176985578412
131.505,31.6302,-30.0,131.551,31.4929,-24.572091,131.698,31.6146,-20.0,12.678316433312013,-16.05091586058627
134.184,33.6221,-20.0,133.978,33.6815,-22.981233,134.066,33.5271,-20.0,-12.635410957668041,40.20286494413033
134.184,33.6221,-20.0,134.076,33.7698,-23.887672,133.978,33.6815,-22.981233,-10.33341707973086,33.31496997890067
132.852,33.3229,-27.439652,133.053,33.2546,-24.300541,132.966,33.4144,-27.25414,-18.679490989390978,44.44254777104918
132.859,33.5151,-30.0,132.966,33.4144,-27.25414,132.999,33.5824,-30.0,-14.332063435000755,36.76204887721619
